timestamp,source601,source620,source623,source634,source640,source647,source673,source682,source686,source703,source714,source734,source742,source749,source762,source767,source774,source777,source778,source781,source787,source790,source792,source826,source840,source843,source847,source856,source859,source873,source874,source877,source881,source886,source891,source892,source899,source915,source931,source945,source953,source960,source961,source964,source969,source973,source976,source980,source984,source985,source998,source1013,source1030,source1055,source1059,source1060,source1066,source1069,source1126,source1145,source1351,source1359,source3001,source1364,source1368,source1370,source1374,source1375,source1391,source1398,source1399,source1401,source1405,source1406,source1407,source1410,source1413,source1416,source1417,source1418,source1425,source1430,source1431,source1434,source1436,source1443,source1445,source1456,source1458,source1459,source1475,source2009,source1605,source1608,source1602,source1491,source1487,source1620,source1615,system_median
637362881130000000,60.0224,60.022,60.0229,60.0228,60.0219,60.0223,60.0232,60.0228,60.0213,60.0229,60.0216,60.0217,60.0225,60.0241,60.0217,60.0224,60.0233,60.0216,60.0232,60.0223,60.0235,60.0238,60.024,60.0215,60.0223,60.0233,60.0207,60.0224,60.0232,60.0225,60.0225,60.0217,60.0223,60.0233,60.022,60.0224,60.022,60.0238,60.0224,60.0237,60.0227,60.0237,60.0208,60.0231,60.0226,60.0238,60.0225,60.0253,60.0234,60.0229,60.0216,60.0233,60.0227,60.0224,60.0231,60.0243,60.0225,60.0233,60.0227,60.0228,60.022,60.0229,60.0263,60.0227,60.0217,60.0258,60.0243,60.0232,60.0233,60.0249,60.0219,60.0213,60.0222,60.0228,60.0238,60.0224,60.0237,60.0236,60.0226,60.0226,60.0234,60.0252,60.0228,60.0234,60.0211,60.0226,60.0239,60.0218,60.0242,60.0242,60.0223,60.0232,60.0233,60.0245,60.0225,60.0226,60.0234,60.0237,60.0216,60.0228,0,0,0
637362881131000000,60.0219,60.0226,60.0222,60.0233,60.0214,60.0242,60.0235,60.023,60.0231,60.0221,60.0229,60.0224,60.0229,60.0236,60.0245,60.0234,60.023,60.0221,60.0227,60.0229,60.0237,60.0245,60.0229,60.0236,60.0217,60.0217,60.0231,60.0238,60.0223,60.0225,60.0242,60.021,60.0215,60.0228,60.0219,60.0228,60.0234,60.0237,60.0234,60.0223,60.0226,60.0237,60.0213,60.0237,60.0233,60.0213,60.0225,60.024,60.023,60.023,60.0216,60.0236,60.0233,60.0242,60.0229,60.0224,60.0228,60.0238,60.0228,60.0255,60.0233,60.0224,60.0265,60.0235,60.0225,60.0139,60.022,60.0219,60.0234,60.0232,60.0219,60.0226,60.024,60.0228,60.0235,60.0222,60.0229,60.0229,60.0229,60.0232,60.0233,60.0239,60.0224,60.0237,60.024,60.0213,60.0225,60.0211,60.0228,60.0226,60.0235,60.0232,60.0236,60.0234,60.0254,60.0247,60.0241,60.0224,60.0236,60.0229,0,0,0
637362881132000000,60.0222,60.0231,60.0222,60.0226,60.0222,60.0235,60.0243,60.0235,60.0223,60.0226,60.0216,60.0235,60.0229,60.025,60.02,60.0226,60.0235,60.0222,60.0236,60.0226,60.0248,60.0209,60.0256,60.0231,60.0203,60.0232,60.0225,60.0228,60.0231,60.0236,60.0232,60.0235,60.0238,60.0216,60.0219,60.0239,60.0229,60.0229,60.0213,60.0238,60.0234,60.0232,60.0218,60.0226,60.0228,60.0233,60.0229,60.0247,60.0229,60.0224,60.0235,60.023,60.0229,60.0231,60.0229,60.0203,60.0236,60.0203,60.0228,60.0228,60.0233,60.0224,60.0269,60.0221,60.0236,60.0221,60.0243,60.0224,60.0236,60.0242,60.0233,60.0233,60.0228,60.0227,60.0245,60.0243,60.0215,60.024,60.0231,60.0225,60.0237,60.0232,60.0228,60.023,60.0224,60.0223,60.0246,60.0231,60.0244,60.0242,60.0228,60.0229,60.0236,60.0247,60.0285,60.0227,60.0225,60.0245,60.0249,60.023,0,0,0
637362881133000000,60.0223,60.023,60.0225,60.0234,60.0231,60.0236,60.0247,60.0229,60.023,60.0232,60.0239,60.0234,60.0232,60.0246,60.0237,60.0246,60.0236,60.023,60.0238,60.0234,60.0235,60.0235,60.0223,60.0231,60.026,60.0227,60.0229,60.0221,60.0236,60.023,60.0234,60.025,60.023,60.0234,60.0224,60.0228,60.0228,60.0239,60.0226,60.0243,60.0229,60.0238,60.0231,60.0212,60.0234,60.0235,60.0234,60.0236,60.0233,60.0234,60.0226,60.0242,60.0235,60.0228,60.0241,60.0221,60.0228,60.0232,60.0231,60.0227,60.0226,60.0229,60.0273,60.0244,60.0223,60.0227,60.0237,60.0249,60.023,60.0225,60.0235,60.0223,60.0237,60.0238,60.0248,60.0223,60.0232,60.0238,60.0239,60.0229,60.0241,60.022,60.0226,60.0231,60.0234,60.0214,60.0231,60.0219,60.0233,60.0234,60.0222,60.0229,60.0232,60.025,60.025,60.0235,60.023,60.0263,60.0214,60.0232,0,0,0
637362881134000000,60.0223,60.023,60.0228,60.0234,60.0238,60.0249,60.025,60.0232,60.022,60.0225,60.0229,60.0246,60.0233,60.0223,60.0214,60.0237,60.0225,60.0226,60.0233,60.0235,60.0242,60.0257,60.0232,60.0232,60.0229,60.0229,60.0234,60.0221,60.0238,60.0235,60.0236,60.0253,60.0242,60.023,60.0227,60.0248,60.0226,60.0225,60.0219,60.023,60.0224,60.0234,60.0224,60.0224,60.0232,60.0225,60.0217,60.0256,60.0235,60.0232,60.0235,60.024,60.0233,60.0242,60.0244,60.0217,60.0232,60.0254,60.0236,60.0223,60.0247,60.023,60.0259,60.0229,60.0233,60.0276,60.0238,60.0267,60.017,60.023,60.0245,60.024,60.0236,60.0238,60.0242,60.0233,60.0232,60.0242,60.024,60.0232,60.0243,60.0237,60.0218,60.0232,60.0226,60.0241,60.0241,60.0221,60.0236,60.0235,60.0216,60.0227,60.0235,60.0251,60.0237,60.0233,60.0221,60.0246,60.0251,60.0233,0,0,0
637362881135000000,60.0233,60.0239,60.0232,60.0241,60.0234,60.025,60.0248,60.0236,60.0209,60.0234,60.0248,60.0236,60.0235,60.0227,60.0207,60.0248,60.0222,60.0248,60.0228,60.0249,60.0241,60.0241,60.0231,60.0235,60.0235,60.0245,60.0237,60.0225,60.0241,60.0244,60.0237,60.027,60.024,60.0249,60.0217,60.0236,60.0232,60.0236,60.0231,60.0227,60.0236,60.0234,60.0246,60.0239,60.0242,60.0232,60.0229,60.0251,60.0238,60.0242,60.0232,60.025,60.0234,60.0232,60.024,60.0221,60.0232,60.0227,60.0242,60.0226,60.0232,60.0241,60.0263,60.0234,60.023,60.0187,60.0237,60.024,60.0234,60.0232,60.0235,60.0233,60.0233,60.0228,60.0266,60.0232,60.023,60.0235,60.0243,60.0231,60.0248,60.0244,60.0243,60.0232,60.0236,60.0242,60.024,60.0233,60.0235,60.0233,60.0221,60.0234,60.0223,60.0235,60.0264,60.0238,60.0235,60.0215,60.0253,60.0235,0,0,0
637362881136000000,60.0218,60.0237,60.0227,60.0243,60.0238,60.0234,60.0241,60.0239,60.0224,60.0233,60.0231,60.0279,60.0236,60.0234,60.0257,60.0241,60.0216,60.0251,60.0239,60.0247,60.0236,60.0242,60.0249,60.025,60.0239,60.0228,60.0228,60.0229,60.0236,60.0237,60.0243,60.0267,60.0234,60.0235,60.0229,60.0244,60.0243,60.0235,60.0242,60.0237,60.0245,60.0232,60.0241,60.0227,60.0242,60.0237,60.0234,60.0235,60.0236,60.0236,60.0228,60.0248,60.0235,60.0233,60.0247,60.0225,60.023,60.0227,60.0238,60.0231,60.0236,60.0233,60.0255,60.0236,60.0238,60.0263,60.0238,60.0303,60.0229,60.023,60.0276,60.0237,60.0232,60.0234,60.0251,60.0241,60.0235,60.0249,60.0238,60.0239,60.0247,60.0251,60.0224,60.0239,60.0227,60.0245,60.0238,60.0234,60.0246,60.0239,60.0223,60.0225,60.0234,60.0244,60.022,60.0221,60.0242,60.0243,60.0244,60.0237,0,0,0
637362881137000000,60.0235,60.0244,60.0234,60.0237,60.0238,60.0244,60.0236,60.0241,60.0223,60.0216,60.0292,60.025,60.0242,60.0246,60.0201,60.024,60.0247,60.0286,60.0237,60.0248,60.0241,60.0248,60.0216,60.0233,60.0235,60.0244,60.0233,60.0235,60.0242,60.0237,60.024,60.0253,60.0249,60.0285,60.0236,60.0234,60.024,60.0238,60.0218,60.0231,60.0231,60.0236,60.0277,60.0231,60.025,60.0236,60.0235,60.0242,60.0234,60.0235,60.0232,60.0241,60.0238,60.0243,60.0255,60.0223,60.0235,60.0228,60.0237,60.0223,60.0234,60.0239,60.0258,60.0233,60.0235,60.0218,60.0241,60.0225,60.0225,60.0225,60.0246,60.0229,60.0224,60.0235,60.024,60.0233,60.024,60.0246,60.0237,60.0236,60.0245,60.0245,60.0235,60.0236,60.0241,60.0259,60.0246,60.0243,60.0223,60.0242,60.0234,60.0234,60.0227,60.0241,60.0232,60.0246,60.0235,60.0241,60.0227,60.0237,0,0,0
637362881138000000,60.0221,60.0242,60.0235,60.0245,60.0237,60.0247,60.0238,60.024,60.0239,60.0239,60.025,60.0232,60.0235,60.0244,60.0232,60.0236,60.0247,60.0254,60.0241,60.0252,60.0236,60.0244,60.0243,60.0236,60.0237,60.0241,60.0233,60.0249,60.024,60.0236,60.0251,60.0249,60.0236,60.0249,60.0234,60.0241,60.0238,60.0239,60.0236,60.022,60.0241,60.0235,60.0246,60.0236,60.0251,60.0217,60.0237,60.0223,60.0234,60.0234,60.0229,60.0241,60.0237,60.0227,60.0251,60.0231,60.023,60.0229,60.0234,60.0233,60.0255,60.0231,60.0255,60.0225,60.0244,60.0188,60.0242,60.0222,60.0262,60.0218,60.0233,60.0241,60.0237,60.023,60.0241,60.0241,60.0233,60.0252,60.0233,60.0243,60.0234,60.0244,60.0225,60.0235,60.0239,60.0239,60.0244,60.0242,60.0247,60.0251,60.0254,60.0241,60.0225,60.0233,60.0217,60.0234,60.0215,60.024,60.023,60.0237,0,0,0
637362881139000000,60.0233,60.0245,60.0234,60.0256,60.0241,60.0241,60.0229,60.0238,60.0237,60.0243,60.0238,60.0256,60.0237,60.023,60.0223,60.0234,60.0244,60.0248,60.024,60.0242,60.0239,60.0218,60.0244,60.0236,60.0242,60.023,60.0228,60.0236,60.0241,60.0227,60.0253,60.0227,60.0238,60.0254,60.0228,60.0225,60.0236,60.0243,60.0234,60.0246,60.0245,60.0243,60.0245,60.0234,60.0249,60.0274,60.0242,60.0249,60.0232,60.0241,60.0236,60.0237,60.0239,60.0245,60.0249,60.0235,60.024,60.0234,60.0243,60.0241,60.0239,60.0243,60.0229,60.0223,60.0246,60.0263,60.0243,60.027,60.0248,60.0248,60.0253,60.0248,60.023,60.024,60.0242,60.0245,60.0236,60.0245,60.0231,60.0248,60.0238,60.0248,60.0235,60.0255,60.0254,60.0247,60.0256,60.024,60.0262,60.0264,60.0261,60.0241,60.0241,60.024,60.0244,60.0244,60.0252,60.0257,60.0249,60.0241,0,0,0
